529,1925,2223,2055,2190,2485,496,2355,0,"你是焦点"
130,1356,1841,1442,1819,1878,108,1792,0,"型而好看"
1804,1265,2027,1282,2020,1382,1797,1365,0,"6.5折"
2209,1168,2446,1176,2441,1351,2204,1344,0,"6.5"
2239,1069,2368,1084,2360,1155,2232,1140,0,"两件"
1825,1218,1894,1223,1891,1261,1822,1256,0,"两件"
1655,1313,1692,1313,1692,1334,1655,1334,1,"###"
311,251,369,253,359,474,300,472,0,"8"
37,392,83,422,71,442,25,413,0,"促销"
0,419,34,419,35,539,0,540,0,"9"
299,205,322,183,374,238,351,260,0,"两件"
278,641,362,705,356,723,273,664,1,"###"
462,1202,595,1202,595,1244,462,1244,1,"###"
1640,1336,1692,1336,1692,1371,1640,1371,1,"###"
1765,1324,1792,1324,1792,1367,1765,1367,1,"###"
1659,987,1810,987,1810,1014,1659,1014,1,"###"
1626,1002,1845,1002,1845,1044,1626,1044,1,"###"
1386,523,1514,523,1514,556,1386,556,1,"###"
1445,305,1547,305,1547,330,1445,330,1,"###"
1452,337,1609,337,1609,370,1452,370,1,"###"
1622,305,1722,305,1722,329,1622,329,1,"###"
1481,1,1688,1,1688,25,1481,25,1,"###"
310,704,377,704,377,803,310,803,1,"###"
2247,1010,2333,1010,2333,1044,2247,1044,1,"###"
