364,1537,1256,1506,1261,1644,369,1676,0,"turnleft 左转"
793,690,1175,645,1180,682,797,727,1,"###"
978,761,1207,731,1211,768,982,798,1,"###"
826,727,1190,684,1194,716,830,759,1,"###"
2076,2678,2096,2678,2100,2771,2080,2771,1,"###"
2259,2700,2282,2698,2290,2773,2266,2776,1,"###"
2159,2660,2179,2658,2187,2773,2168,2775,1,"###"
2234,2683,2254,2681,2273,2805,2252,2808,1,"###"
2205,2876,2277,2881,2277,2896,2204,2891,1,"###"
2269,2852,2324,2861,2321,2875,2266,2867,1,"###"
1904,2522,1985,2522,1985,2593,1904,2593,1,"###"
2096,2691,2115,2691,2115,2752,2096,2752,1,"###"
2078,2773,2122,2773,2122,2785,2078,2785,1,"###"
2142,2780,2183,2780,2183,2795,2142,2795,1,"###"
2274,2844,2320,2844,2320,2858,2274,2858,1,"###"
2242,2817,2269,2817,2269,2825,2242,2825,1,"###"
2239,2822,2269,2822,2269,2834,2239,2834,1,"###"
2162,2840,2189,2840,2189,2857,2162,2857,1,"###"
