1561,314,1968,374,1916,719,1509,659,0,"illy"
483,998,892,1009,889,1132,480,1121,1,"场1到3折"
354,675,685,580,725,718,394,813,1,"花艺坊"
830,1143,888,1144,886,1203,827,1202,0,"起"
266,2264,442,2264,442,2332,266,2332,0,"吉祥狮"
991,2086,1079,2086,1079,2125,991,2125,1,"###"
425,1196,681,1196,681,1261,425,1261,1,"###"
244,430,927,430,927,949,244,949,1,"###"
764,825,820,825,820,947,764,947,1,"###"
256,2443,445,2443,445,2522,256,2522,0,"58"
505,2420,559,2420,559,2446,505,2446,1,"###"
894,2567,995,2567,995,2631,894,2631,0,"上海永久"
663,763,693,763,693,792,663,792,0,"R"
