363,562,502,568,499,636,360,631,0,"MO"
2231,1035,2353,1065,2297,1291,2175,1262,0,"镜"
1151,1422,1329,1418,1330,1448,1152,1452,0,"Jltlasonic Cleaner"
758,1639,1346,1621,1352,1825,764,1843,0,"服务台"
737,1893,1258,1867,1263,1969,742,1996,0,"免费修理眼镜"
745,2030,1254,2000,1259,2098,750,2128,0,"免费清洗眼镜"
744,2157,1410,2111,1416,2202,751,2248,0,"免费视力保健咨询"
755,2278,1247,2247,1253,2342,762,2373,0,"免费专业验光"
207,493,283,466,308,536,232,563,1,"#"
214,346,229,343,246,481,228,481,1,"###"
390,784,487,784,487,834,390,834,1,"###"
0,305,26,305,26,328,0,328,1,"###"
45,611,61,611,61,632,45,632,0,"P"
1,612,18,612,18,632,1,632,0,"P"
17,768,37,768,37,797,17,797,1,"#"
61,771,79,771,79,794,61,794,1,"#"
573,1000,602,1000,602,1009,573,1009,1,"###"
1156,1341,1201,1341,1201,1358,1156,1358,0,"DSA"
1305,1342,1325,1342,1325,1355,1305,1355,1,"###"
1335,1339,1380,1339,1380,1354,1335,1354,1,"###"
