1413,2429,2462,2610,2445,2713,1396,2533,0,"PURE TEA MA AN COFFEE"
1407,2554,1828,2609,1815,2713,1393,2658,0,"innisfree"
2095,2669,2443,2693,2437,2788,2088,2763,0,"Barb our"
1857,2620,2088,2649,2076,2747,1845,2718,0,"INXX"
1401,2669,1763,2711,1750,2821,1388,2779,0,"INTREX"
1294,1918,2128,1626,2164,1729,1330,2022,0,"HOME MISS MISS"
1305,2025,1494,1968,1518,2044,1329,2102,0,"MG2"
1781,1854,2003,1789,2031,1886,1808,1950,0,"MCS"
1512,1940,1769,1862,1800,1965,1542,2042,0,"帕拉莫"
1298,2110,1540,2060,1562,2163,1320,2213,0,"新秀丽"
877,1110,1411,1321,1363,1442,829,1231,0,"名表集合店"
1405,1345,1728,1478,1693,1565,1369,1432,0,"TISSOt"
1538,1525,1736,1592,1700,1697,1502,1630,0,"极草"
1147,3085,1476,3103,1469,3212,1140,3193,1,"###"
1158,3222,1470,3229,1468,3311,1157,3305,1,"###"
171,2988,490,2988,490,3072,171,3072,1,"###"
649,3204,690,3204,690,3485,649,3485,1,"###"
108,2879,246,2879,246,2972,108,2972,1,"###"
1197,3336,1355,3336,1355,3402,1197,3402,1,"###"
1331,1453,1514,1539,1492,1612,1304,1527,0,"d&x"
