0,1739,169,1739,169,1829,0,1829,1,"###"
702,778,1707,658,1749,952,727,1059,0,"周大福"
1896,721,2398,656,2398,769,1918,835,0,"CHOW"
0,1858,52,1858,52,1883,0,1883,1,"M#"
239,1824,258,1824,258,1921,239,1921,1,"###"
626,1832,756,1832,756,1861,626,1861,1,"###"
1014,1855,1095,1855,1095,1920,1014,1920,0,"周大福"
722,1863,764,1863,764,1885,722,1885,1,"###"
1959,2006,2009,2006,2009,2024,1959,2024,1,"###"
2057,2008,2131,2008,2131,2023,2057,2023,1,"###"
2349,1847,2399,1847,2399,1898,2349,1898,1,"###"
2248,2290,2313,2290,2313,2314,2248,2314,1,"###"
2117,2286,2177,2286,2177,2308,2117,2308,1,"###"
1988,2280,2044,2280,2044,2301,1988,2301,1,"###"
1624,2254,1674,2254,1674,2275,1624,2275,1,"###"
1864,2270,1917,2270,1917,2292,1864,2292,1,"###"
1510,2247,1559,2247,1559,2266,1510,2266,1,"###"
1291,2233,1341,2233,1341,2252,1291,2252,1,"###"
1184,2227,1232,2227,1232,2246,1184,2246,1,"###"
1084,2222,1130,2222,1130,2243,1084,2243,1,"###"
987,2217,1029,2217,1029,2238,987,2238,1,"###"
814,2205,855,2205,855,2225,814,2225,1,"###"
719,2202,760,2202,760,2219,719,2219,1,"###"
1750,2264,1794,2264,1794,2284,1750,2284,1,"###"
633,2195,668,2195,668,2214,633,2214,1,"###"
