205,524,306,528,304,562,203,558,0,"光明"
1283,264,1351,267,1349,294,1281,290,0,"光明"
1269,620,1333,620,1333,646,1269,646,0,"光明"
1292,896,1372,900,1371,928,1291,924,0,"光明"
1328,428,1551,434,1549,488,1327,483,0,"莫斯利安"
1353,1046,1599,1066,1595,1118,1348,1098,0,"莫斯利安"
347,720,646,741,641,800,342,779,0,"莫斯利安"
532,998,776,1018,773,1064,529,1044,0,"莫斯利安"
840,286,1156,297,1154,333,839,323,0,"莫斯利安"
387,802,631,818,629,844,386,828,0,"莫斯利安原产益生菌发酵"
564,1060,768,1079,765,1100,561,1081,0,"莫斯利安原产益生菌发酵"
41,909,98,907,99,931,41,934,0,"纯甄"
414,832,618,843,617,860,413,849,0,"巴氏杀菌热处理风味酸牛奶"
863,345,1097,354,1096,372,863,364,0,"巴氏杀菌热处理风味酸牛奶"
1164,357,1214,363,1211,381,1161,376,0,"原味"
797,358,891,367,888,392,795,384,0,"钻石装"
1771,241,1824,224,1831,248,1778,266,0,"优酸乳"
1705,211,1749,216,1746,243,1703,238,0,"伊利"
1942,520,2157,530,2153,619,1938,609,0,"味加力"
1882,998,2107,1027,2098,1093,1874,1064,0,"味加力"
1859,855,1947,865,1943,898,1855,888,0,"味加力"
2235,883,2319,890,2317,924,2233,916,0,"味加力"
2050,908,2180,914,2178,941,2048,935,0,"双动力更给力"
1979,1167,2045,1175,2042,1198,1976,1190,0,"更给力"
1956,704,2092,712,2090,738,1954,730,0,"双动力更给力"
1946,682,2104,691,2103,714,1945,705,0,"益生元益生菌"
2233,550,2370,543,2372,586,2235,592,0,"肠胃环保更加力"
1358,525,1509,525,1509,544,1358,544,0,"巴氏杀菌热处理风味酸牛奶"
1495,856,1582,861,1580,884,1494,878,0,"莫斯利安"
2185,1044,2313,1041,2313,1074,2186,1077,0,"肠胃环保要加力"
1493,551,1599,558,1598,582,1491,575,0,"净含量2.4千克"
1313,553,1377,555,1376,577,1312,575,0,"钻石装"
616,872,746,880,745,901,614,892,0,"净含量2.4千克"
634,895,735,899,734,918,634,915,0,"200克X12盒"
1505,572,1589,577,1588,592,1504,587,0,"200克X12盒"
1638,867,1681,869,1681,888,1638,885,0,"原味"
1363,850,1490,859,1488,877,1361,867,0,"长寿村的神奇秘方"
2027,1103,2074,1082,2081,1100,2034,1120,0,"零色素"
1981,800,2102,806,2101,826,1981,820,0,"菌生益+元生益"
223,576,321,580,321,601,223,598,1,"##w我的生活"
512,891,779,912,771,1009,504,988,0,"MOMCHILOVTSI"
329,573,631,594,622,728,320,707,0,"MOMCHILOVTSI"
832,208,904,208,904,227,832,227,0,"光明"
877,198,1175,213,1172,297,874,282,0,"MOMCHILOVTSI"
1367,927,1616,950,1607,1055,1357,1032,0,"MOMCHILOVTSI"
1284,933,1375,938,1374,953,1283,948,1,"##我的生活"
1278,308,1357,308,1357,321,1278,321,1,"###"
1417,640,1495,646,1494,665,1416,658,1,"###"
602,199,685,199,685,222,602,222,1,"###"
755,186,824,186,824,204,755,204,1,"###"
767,203,818,203,818,225,767,225,1,"###"
300,475,447,475,447,497,300,497,1,"###"
451,480,555,480,555,503,451,503,0,"莫斯利安"
623,494,665,494,665,509,623,509,0,"原味"
312,811,335,811,335,821,312,821,1,"###"
317,851,356,851,356,862,317,862,1,"###"
1341,322,1547,322,1547,417,1341,417,0,"MOMCHILOVTSI"
1270,545,1304,545,1304,557,1270,557,1,"###"
1504,206,1612,206,1612,233,1504,233,0,"净含量：2.40千克"
1511,226,1605,226,1605,246,1511,246,0,"（200克X12盒）"
1080,378,1224,378,1224,397,1080,397,0,"净含量：2.40千克"
1087,393,1218,393,1218,410,1087,410,0,"（200克X12盒）"
380,865,459,865,459,890,380,890,0,"钻石装"
679,853,723,853,723,876,679,876,0,"原味"
861,335,1114,335,1114,357,861,357,0,"莫斯利安原产益生菌发酵"
1498,650,1606,650,1606,668,1498,668,1,"###"
1374,1114,1579,1133,1577,1155,1371,1138,1,"###"
2323,1005,2347,1012,2321,1095,2298,1089,1,"###"
1999,601,2074,601,2074,616,1999,616,0,"乳酸菌饮品"
1792,486,1820,486,1820,504,1792,504,1,"###"
2072,416,2224,416,2224,432,2072,432,1,"###"
2166,1180,2248,1180,2248,1199,2166,1199,1,"###"
2150,351,2251,351,2251,373,2150,373,1,"###"
2171,318,2246,318,2246,343,2171,343,1,"###"
1701,658,1739,658,1739,678,1701,678,1,"###"
1912,394,1986,394,1986,410,1912,410,1,"###"
2296,494,2341,494,2341,530,2296,530,0,"72"
2232,710,2290,710,2290,722,2232,722,1,"###"
1962,618,1996,640,1984,658,1951,637,0,"零脂肪"
2007,639,2065,639,2070,656,2007,658,0,"零防腐剂"
2081,630,2122,609,2132,627,2092,647,0,"色素"
2210,760,2256,764,2251,782,2208,777,0,"味加力"
1964,1112,2020,1112,2020,1126,1964,1126,1,"###"
