1358,501,1802,501,1802,713,1358,713,0,"201"
1759,541,2373,541,2373,678,1759,678,0,"记账式电话机"
1222,1033,1465,1033,1465,1095,1222,1095,0,"使用方法"
1232,1251,1461,1251,1461,1305,1232,1305,0,"修改密码"
1465,1788,1533,1788,1533,1888,1465,1888,0,"1"
1688,1767,1764,1767,1764,1883,1688,1883,0,"2"
1911,1799,1998,1799,1998,1889,1911,1889,0,"3"
1466,2009,1533,2009,1533,2102,1466,2102,0,"4"
1680,2007,1757,2007,1757,2102,1680,2102,0,"5"
1898,2025,1975,2025,1975,2109,1898,2109,0,"6"
1455,2202,1535,2202,1535,2317,1455,2317,0,"7"
1668,2224,1767,2224,1767,2329,1668,2329,0,"8"
1905,2232,1982,2232,1982,2321,1905,2321,0,"9"
1683,2427,1776,2427,1776,2547,1683,2547,0,"0"
1268,1089,2221,1089,2221,1165,1268,1165,1,"● 摘机拨2010 ●选择语种 ●拨卡号+# ●拨密码+#"
1268,1173,1564,1173,1564,1235,1268,1235,1,"●拨被叫号码+#"
1283,1315,2228,1315,2228,1373,1283,1373,1,"● 摘机拨2010 ●选择语种 ●拨卡号+# ●拨密码+#"
1275,1373,1971,1373,1971,1442,1275,1442,1,"●拨11+#●拨新密码+#+拨新密码+#"
