439,360,495,360,495,387,439,387,0,"VIVO"
464,510,514,510,514,533,464,533,0,"OPPO"
135,281,209,281,209,329,135,329,0,"天翼"
157,349,204,349,204,364,157,364,1,"###"
142,327,210,327,210,344,142,344,1,"###"
205,374,220,374,220,532,205,532,1,"###"
64,468,78,468,78,531,64,531,1,"###"
63,376,81,376,81,436,63,436,0,"手机维修"
411,517,445,517,445,536,411,536,1,"###"
402,304,431,304,431,316,402,316,1,"###"
3,443,50,443,50,453,3,453,1,"###"
16,472,40,472,40,482,16,482,1,"###"
14,488,42,488,42,499,14,499,1,"###"
2,503,36,503,36,513,2,513,1,"###"
21,516,33,516,33,526,21,526,1,"###"
270,332,315,332,315,349,270,349,0,"中国电信"
271,351,317,351,317,359,271,359,1,"###"
413,484,429,484,429,492,413,492,1,"###"
293,393,311,393,311,415,293,415,1,"###"
