609,349,886,309,901,406,624,447,0,"百姓家"
902,295,936,290,953,411,918,416,0,"平价厨房"
575,240,677,227,683,267,581,281,0,"恒丰宾馆"
259,297,406,352,382,415,235,361,1,"###"
405,351,492,379,479,421,391,392,1,"###"
166,331,232,353,233,390,168,371,0,"国际发艺沙龙"
73,169,235,242,243,354,84,291,0,"潮流部落"
249,456,263,453,274,545,260,546,1,"###"
100,505,123,503,129,566,105,572,0,"聘"
682,92,832,64,836,91,687,118,1,"###"
692,291,858,268,860,295,693,317,1,"###"
708,116,727,114,734,188,716,190,1,"###"
683,117,703,115,714,209,693,213,1,"###"
