489,331,1948,411,1930,741,471,661,0,"停车收费标准"
273,652,2249,852,2226,1081,250,881,0,"半小时以上：2元"
297,901,2198,1159,2170,1363,269,1105,0,"2小时以上：5元"
318,1106,2160,1424,2127,1621,284,1304,0,"4小时以上：10元"
317,1312,2114,1681,2075,1870,278,1502,0,"6小时以上：15元"
340,1510,2077,1928,2034,2108,297,1689,0,"8小时以上：20元"
1747,2088,2275,2230,2261,2284,1732,2142,0,"居安物业宣"
227,1817,2267,2377,2169,2731,130,2171,0,"光谷开锁中心"
1956,2734,2141,2777,2038,3231,1852,3188,0,"工商注册"
239,2167,353,2174,326,2568,212,2561,0,"公安备案"
387,2237,1888,2739,1834,2900,333,2399,0,"开锁、换锁（芯）、匹配芯片钥匙"
1124,2722,1855,2991,1808,3116,1077,2847,0,"13720379036"
398,2436,1030,2673,986,2789,354,2552,0,"电话：87525042"
