1839,1448,1912,1454,1905,1538,1833,1532,0,"上"
2152,1474,2220,1477,2216,1566,2149,1563,0,"网"
2849,1565,2906,1552,2925,1641,2868,1654,0,"元"
1721,1717,2398,1765,2386,1944,1708,1895,0,"香满园"
1683,1935,2203,1968,2200,2020,1680,1987,0,"订餐电话：15501368111"
1922,2007,2209,2029,2207,2069,1920,2047,0,"13013763420"
1568,2110,2571,2168,2560,2368,1557,2310,0,"缘梦面饭馆"
427,1892,1205,1940,1200,2005,422,1957,1,"###"
421,2207,879,2237,868,2421,410,2391,0,"酷派"
1606,1399,1655,1407,1652,1419,1603,1411,0,"SANYO"
432,1281,488,1287,487,1302,431,1296,1,"###"
1490,2143,1522,2142,1526,2380,1494,2381,0,"快餐"
1458,2183,1488,2183,1493,2399,1463,2399,0,"面饭"
2699,2327,3264,2327,3264,2448,2699,2448,0,"蔬菜/水果/冷冻批"
