0,1096,1717,1009,1731,1278,13,1365,0,"正宗精武鸭脖"
35,1388,1923,1334,1933,1679,45,1734,0,"精武第一家"
1354,1746,2074,1748,2074,1849,1353,1848,0,"全国统一服务热线"
1438,1847,2082,1853,2081,1941,1437,1934,0,"4000-300-918"
156,1791,1090,1774,1093,1878,158,1896,0,"WIVAJOYDUCK"
677,2718,743,2726,741,2749,675,2741,0,"收银窗"
657,2746,769,2758,767,2769,655,2757,1,"###"
640,2757,775,2773,774,2785,638,2769,1,"###"
645,2770,723,2778,722,2788,644,2781,1,"###"
648,2787,761,2802,759,2815,646,2799,1,"###"
204,2550,249,2552,248,2580,202,2577,0,"精武"
845,2482,917,2484,916,2512,844,2510,1,"###"
1031,2494,1074,2499,1072,2510,1029,2505,1,"###"
1037,2462,1091,2466,1091,2477,1036,2474,1,"###"
43,2136,1143,2136,1143,2303,43,2303,0,"、鸭头、鸭腿、鸭肠、"
171,2049,376,2049,376,2086,171,2086,1,"###"
500,2055,716,2055,716,2104,500,2104,1,"###"
861,2058,1090,2058,1090,2103,861,2103,1,"###"
861,3078,901,3085,896,3105,856,3097,1,"###"
962,3094,1002,3103,999,3124,958,3116,1,"###"
1008,2984,1049,2993,1042,3013,1000,3005,1,"###"
520,2469,569,2476,567,2482,518,2477,1,"###"
518,2480,571,2486,569,2493,516,2486,1,"###"
515,2488,595,2495,593,2503,514,2496,1,"###"
516,2498,635,2508,633,2519,515,2510,1,"###"
350,2466,469,2466,469,2500,350,2500,1,"###"
654,2816,749,2830,748,2837,653,2826,1,"###"
738,2350,803,2350,803,2437,738,2437,0,"热情"
811,2367,866,2367,866,2450,811,2450,0,"热情"
357,2269,739,2341,728,2431,341,2362,0,"我们得服务标准：热情"
