233,1793,2926,1793,2926,2127,233,2127,0,"莲子商务宾馆"
1423,599,1461,599,1461,608,1423,608,1,"###"
1742,635,1781,635,1781,646,1742,646,1,"###"
1430,650,1454,636,1459,650,1439,663,1,"###"
1760,686,1781,672,1785,683,1766,697,1,"###"
1430,1194,1462,1194,1462,1205,1430,1205,0,"GREE"
1431,1261,1458,1247,1461,1260,1437,1275,0,"格力"
1806,1224,1838,1224,1838,1237,1806,1237,0,"GREE"
1814,1297,1834,1278,1840,1290,1823,1307,0,"格力"
3195,1330,3221,1332,3221,1340,3195,1338,1,"###"
3226,1396,3240,1380,3250,1390,3238,1406,1,"###"
