244,2027,386,2021,387,2046,245,2052,0,"Spain style"
272,2049,357,2047,357,2061,272,2063,0,"西班牙风情街"
569,2141,641,2149,637,2191,564,2183,1,"###"
1276,2231,1383,2233,1383,2270,1275,2268,0,"工厂折扣"
1527,2102,1845,2109,1845,2137,1526,2129,1,"###"
2192,2246,2275,2244,2275,2264,2192,2266,1,"###"
2316,1882,2417,1886,2416,1915,2316,1912,1,"###"
1960,1936,2052,1941,2051,1966,1958,1960,1,"###"
1224,1662,1250,1638,1321,1715,1295,1739,1,"###"
1087,1696,1117,1666,1182,1732,1152,1762,1,"###"
1088,1802,1139,1767,1165,1806,1114,1841,1,"###"
521,932,1629,954,1625,1153,517,1130,0,"光谷街"
886,2136,918,2139,915,2161,884,2157,1,"###"
885,2162,920,2166,918,2181,884,2178,1,"###"
887,2186,919,2188,918,2205,885,2202,1,"###"
800,2146,827,2150,824,2169,798,2165,1,"###"
1094,1940,1161,1965,1152,1987,1086,1963,1,"###"
1100,1910,1154,1936,1144,1955,1090,1929,1,"###"
392,1165,631,1165,631,1257,392,1257,0,"(W)西"
757,1164,1378,1164,1378,1282,757,1282,0,"Guanggu St."
1525,1171,1746,1171,1746,1267,1525,1267,0,"东(E)"
2398,2273,2434,2273,2434,2289,2398,2289,1,"###"
1396,2234,1445,2234,1445,2267,1396,2267,0,"工厂折扣"
1388,1935,1391,1935,1391,1935,1388,1935,1,"###"
1229,2186,1252,2186,1252,2203,1229,2203,1,"###"
1254,2188,1308,2188,1308,2223,1254,2223,1,"###"
1227,2202,1259,2202,1259,2220,1227,2220,1,"###"
1533,2213,1545,2213,1545,2239,1533,2239,1,"###"
1643,2254,1658,2254,1658,2269,1643,2269,0,"P"
2108,2258,2147,2258,2147,2277,2108,2277,1,"###"
2085,2273,2162,2273,2162,2293,2085,2293,1,"###"
1919,2245,1952,2245,1952,2259,1919,2259,1,"###"
1917,2259,1945,2259,1945,2274,1917,2274,1,"###"
1819,2222,1836,2222,1836,2234,1819,2234,1,"###"
1607,2269,1629,2269,1629,2282,1607,2282,1,"###"
1537,2258,1559,2258,1559,2274,1537,2274,1,"###"
1990,2042,2032,2042,2032,2056,1990,2056,1,"###"
732,2222,754,2222,754,2230,732,2230,1,"###"
584,2219,626,2219,626,2372,584,2372,1,"###"
603,2076,626,2076,626,2106,603,2106,1,"###"
1131,1599,1164,1599,1164,1657,1131,1657,1,"###"
104,2372,150,2372,150,2389,104,2389,0,"VERO"
98,2388,148,2388,148,2404,98,2404,0,"MODA"
1904,2075,1944,2075,1944,2098,1904,2098,1,"###"
