2543,500,2686,500,2686,577,2543,577,0,"万事顺"
1088,577,1195,577,1195,1239,1088,1239,0,"新春如意迎富贵"
1099,1309,1168,1309,1168,1340,1099,1340,0,"加多宝"
1120,1468,1188,1468,1188,1501,1120,1501,0,"加多宝"
1090,1339,1174,1339,1174,1372,1090,1372,0,"礼品装"
1111,1372,1187,1372,1187,1409,1111,1409,0,"礼品装"
1115,1403,1192,1403,1192,1438,1115,1438,0,"加多宝"
1366,1367,1411,1367,1411,1420,1366,1420,0,"寶"
1625,1390,1668,1390,1668,1409,1625,1409,0,"六个核桃"
709,908,732,908,732,931,709,931,0,"227"
1094,235,1123,235,1123,309,1094,309,1,"#云边"
2212,181,2256,181,2256,262,2212,262,0,"白云边"
833,280,2371,259,2371,354,831,382,1,"批发##名烟名酒副食礼品#收"
1181,1317,1199,1317,1199,1332,1181,1332,0,"20"
2481,292,2688,292,2688,369,2481,369,0,"送货电"
1327,1140,1348,1140,1348,1189,1327,1189,0,"六个核桃"
1324,1256,1373,1256,1373,1274,1324,1274,1,"六个##"
1226,1256,1277,1256,1277,1271,1226,1271,1,"###"
1336,1360,1349,1360,1349,1390,1336,1390,1,"###"
1391,1424,1402,1424,1402,1455,1391,1455,1,"###"
1249,1311,1278,1311,1278,1326,1249,1326,1,"###"
1271,1465,1316,1465,1316,1517,1271,1517,0,"农"
1128,1440,1197,1440,1197,1468,1128,1468,0,"礼品装"
1126,1509,1197,1509,1197,1519,1126,1519,1,"###"
1097,1476,1114,1476,1114,1494,1097,1494,0,"20"
1092,1414,1111,1414,1111,1430,1092,1430,1,"###"
2213,1470,2234,1470,2234,1520,2213,1520,1,"###"
2218,1117,2281,1117,2281,1140,2218,1140,1,"###"
2164,1456,2179,1456,2179,1514,2164,1514,1,"###"
1409,1441,1454,1441,1454,1454,1409,1454,1,"###"
2559,1292,2607,1310,2607,1323,2560,1304,1,"###"
2578,1363,2633,1384,2633,1400,2579,1378,1,"###"
2591,1440,2646,1463,2646,1477,2589,1453,1,"###"
2571,1209,2612,1224,2612,1238,2570,1223,1,"###"
1624,1453,1640,1453,1640,1482,1624,1482,1,"###"
2279,856,2378,849,2412,1355,2309,1353,0,"名烟名酒"
1337,854,1446,853,1442,1326,1337,1325,0,"礼品回收"
2516,1340,2551,1340,2551,1417,2516,1417,0,"孝武麻糖"
