937,167,1414,167,1414,289,937,289,1,"###"
862,468,1009,468,1009,560,862,560,0,"富强"
858,565,1009,565,1009,648,858,648,0,"自由"
865,649,1006,649,1006,743,865,743,1,"爱国"
1555,1213,1758,1213,1758,1264,1555,1264,0,"亚飞金融"
1540,1263,1750,1263,1750,1291,1540,1291,0,"YAFORFINANCE"
772,1430,1834,1430,1834,1680,772,1680,0,"怡园宾馆"
778,1701,1576,1701,1576,1788,778,1788,0,"由此电梯上三楼"
1125,1819,1576,1819,1576,1893,1125,1893,0,"住宿棋牌"
1877,979,2375,979,2375,1068,1877,1068,0,"24小时下款"
972,294,1397,294,1397,341,972,341,1,"##的金融服务商"
957,352,1108,352,1108,398,957,398,1,"###"
1212,359,1352,359,1352,399,1212,399,1,"###"
875,230,1013,230,1013,360,875,360,0,"社会"
