68,0,159,0,159,36,68,36,0,"中国移动"
614,3,665,3,665,33,614,33,0,"83%"
315,4,411,4,411,33,315,33,0,"下午9:50"
582,55,696,55,696,95,582,95,0,"零钱明细"
46,53,102,53,102,88,46,88,0,"返回"
325,45,389,45,389,79,325,79,0,"零钱"
301,81,416,81,416,105,301,105,0,"微信安全支付"
298,441,417,441,417,485,298,485,0,"我的零钱"
312,486,453,486,453,547,312,547,0,"0.37"
320,633,393,633,393,673,320,673,0,"充值"
321,727,395,727,395,769,321,769,0,"提现"
208,833,531,833,531,864,208,864,0,"零钱理财，让零钱安稳赚收益"
306,1195,410,1195,410,1230,306,1230,0,"常见问题"
181,1227,533,1227,533,1263,181,1263,0,"本服务由财付通提供底层技术支持"
