1549,1186,3209,676,3346,1121,1686,1631,0,"欣开美食"
324,1606,1269,1325,1369,1659,424,1940,0,"蜜雪冰城"
2191,2233,2559,2324,2531,2438,2163,2347,0,"板栗王简介"
1873,1777,3350,1642,3376,1929,1899,2064,0,"粥、土家酱香"
2935,2437,3289,2447,3287,2493,2933,2483,1,"###"
2933,2490,3303,2500,3301,2542,2931,2532,1,"###"
2964,2536,3286,2549,3284,2588,2962,2575,1,"###"
3075,2590,3315,2600,3314,2644,3073,2633,1,"###"
3066,2641,3287,2654,3284,2701,3063,2689,1,"###"
2085,2317,2669,2475,2656,2521,2072,2363,1,"###"
1370,2320,1448,2320,1448,2370,1370,2370,0,"20"
1354,2476,1423,2476,1423,2524,1354,2524,1,"###"
3140,2708,3309,2708,3309,2771,3140,2771,1,"###"
3015,2797,3166,2797,3166,2840,3015,2840,1,"###"
3003,2839,3171,2839,3171,2894,3003,2894,1,"###"
2997,2896,3149,2896,3149,2934,2997,2934,1,"###"
3032,2947,3161,2947,3161,2989,3032,2989,1,"###"
3501,2502,3577,2502,3577,2543,3501,2543,1,"###"
2543,2505,2661,2505,2661,2553,2543,2553,1,"###"
2545,2564,2624,2564,2624,2600,2545,2600,1,"###"
3671,721,4117,721,4117,1063,3671,1063,1,"黄#"
