29,2806,150,2809,149,2847,28,2844,0,"过吉祥年"
223,2811,397,2804,399,2846,224,2852,0,"更多人喝加多宝"
477,2810,598,2807,598,2841,477,2844,0,"过吉祥年"
683,2806,876,2802,877,2837,684,2842,0,"更多人喝加多宝"
87,2479,1930,2466,1931,2601,88,2614,0,"涛涛正宗野鸭酒店"
606,2088,1350,2079,1352,2250,608,2259,0,"农家菜"
2293,2848,2325,2843,2350,2996,2318,3001,0,"皮蛋豆腐15"
1520,2831,1555,2831,1555,2856,1520,2856,1,"###"
172,2816,205,2816,205,2855,172,2855,0,"寳"
630,2810,666,2810,666,2860,630,2860,0,"寳"
735,2881,761,2881,761,2961,735,2961,1,"###"
811,2896,846,2896,846,2926,811,2926,1,"###"
142,3153,195,3153,195,3171,142,3171,0,"X5"
1,3182,93,3182,93,3201,1,3201,1,"###"
1589,2801,1660,2801,1660,2838,1589,2838,1,"###"
2176,2855,2208,2850,2229,2991,2198,2996,0,"手撕包菜15"
