1392,486,1431,488,1423,588,1384,586,0,"包子"
1889,573,1923,573,1924,674,1891,675,0,"套饭"
1912,1726,2057,1711,2066,1795,1921,1810,0,"爽一下"
1410,2074,1489,2077,1488,2101,1409,2098,0,"禁止吸烟"
466,904,1105,985,1098,1034,459,953,0,"华新卷闸门厂15827060177"
189,1044,944,1116,927,1301,172,1229,0,"简餐供应"
14,2125,74,2121,81,2196,21,2200,0,"夫"
22,264,1135,461,1117,596,0,391,0,"MR cook"
102,1380,349,1420,325,1527,87,1494,0,"套饭"
399,1427,718,1449,706,1563,390,1537,0,"肉夹馍"
768,1446,961,1462,949,1584,752,1560,0,"汤面"
1129,1731,1257,1738,1258,1777,1130,1769,0,"三个伙火"
1177,1666,1246,1677,1244,1696,1175,1684,0,"pcook"
122,2283,173,2289,168,2356,115,2350,0,"包"
1911,1637,1983,1625,1999,1723,1930,1725,0,"凉，"
