758,302,1353,222,1379,421,784,501,0,"北京烤鸭"
776,524,879,512,883,544,779,555,0,"酒席订购"
904,504,1021,493,1024,527,908,539,0,"经济实惠"
1053,486,1348,449,1353,488,1057,525,0,"电话：13135991785"
0,558,202,534,212,620,9,644,0,"青稞散酒专卖"
1,660,202,637,205,658,3,681,1,"###"
1028,139,1139,120,1147,164,1035,184,0,"东方阳篷"
341,337,409,328,414,365,346,374,0,"东方阳篷"
1005,582,1185,572,1188,619,1008,629,0,"六合同春"
1439,524,1513,526,1488,1348,1414,1345,0,"燕舞莺歌年年好"
750,627,798,630,760,1207,712,1204,1,"###"
335,641,364,644,326,1125,298,1123,1,"###"
226,771,317,771,317,830,226,830,1,"###"
244,830,290,832,289,854,243,852,1,"###"
487,505,612,505,612,557,487,557,1,"###"
1356,558,1394,558,1394,568,1356,568,1,"###"
1357,568,1391,568,1391,590,1357,590,1,"###"
