150,763,1588,991,1533,1341,95,1114,0,"e发源地"
967,2348,1110,2340,1112,2371,969,2379,0,"sourceme"
1206,2327,1365,2323,1367,2369,1207,2374,0,"2 sourceme"
1456,2327,1598,2325,1598,2353,1457,2356,0,"2 sourceme"
1766,2076,1905,2076,1905,2398,1766,2398,1,"###"
176,1452,331,1452,331,1518,176,1518,1,"###"
143,1376,282,1376,282,1439,143,1439,1,"###"
213,1576,283,1576,283,1617,213,1617,1,"###"
287,1515,324,1515,324,1600,287,1600,1,"###"
201,1611,320,1611,320,1662,201,1662,1,"###"
248,1668,331,1668,331,1710,248,1710,1,"###"
6,1852,209,1852,209,1895,6,1895,1,"###"
6,2032,217,2032,217,2073,6,2073,1,"###"
1,2091,125,2091,125,2142,1,2142,1,"###"
3,2146,121,2146,121,2187,3,2187,1,"###"
0,2310,30,2310,30,2356,0,2356,1,"###"
1392,2329,1421,2329,1421,2345,1392,2345,1,"###"
1146,2341,1173,2341,1173,2354,1146,2354,1,"###"
562,2373,593,2373,593,2386,562,2386,1,"###"
648,2361,810,2361,810,2394,648,2394,1,"2 sou##eme"
267,2381,453,2381,453,2425,267,2425,0,"2 sourceme"
866,1973,929,1973,929,2005,866,2005,1,"###"
864,2009,928,2009,928,2025,864,2025,1,"###"
72,2195,118,2195,118,2208,72,2208,1,"###"
798,2077,826,2077,826,2090,798,2090,1,"###"
840,2078,859,2078,859,2089,840,2089,1,"###"
826,2176,850,2176,850,2193,826,2193,1,"###"
