553,1342,1658,1273,1670,1473,565,1542,0,"创道地产"
550,1620,1671,1550,1676,1627,555,1697,0,"CHUANGDAO REALESTATE"
184,1792,910,1753,913,1807,187,1846,0,"TEL. 87780926/87789323"
1231,1725,1672,1703,1676,1771,1235,1793,0,"金地太阳城分行"
150,2091,272,2117,234,2296,112,2270,0,"童鞋"
87,2476,288,2501,200,3187,0,3162,0,"专业创"
599,2655,668,2653,668,2678,599,2680,0,"GREE"
587,2890,648,2829,665,2847,604,2908,0,"格力"
559,2940,601,2939,603,2981,561,2983,0,"369"
438,2953,517,2956,516,2995,436,2992,1,"###"
312,2788,340,2792,289,3197,262,3194,0,"CHUANGD"
1124,2250,2068,2240,2071,2491,1127,2502,0,"创道地产"
1629,2584,1955,2577,1956,2629,1630,2636,0,"一手楼盘代理"
1474,2642,1766,2630,1768,2671,1476,2683,0,"房地产买卖租赁"
1825,2634,2152,2634,2152,2676,1825,2676,0,"房地产评估与咨询"
1480,2681,1768,2676,1769,2720,1480,2724,0,"房地产按揭贷款"
1821,2682,2156,2675,2156,2714,1822,2720,0,"代办过户短期融资"
816,2805,876,2803,877,2828,817,2830,0,"220万"
943,2803,1002,2801,1003,2827,945,2830,0,"156万"
1063,2804,1123,2802,1124,2825,1064,2827,0,"138万"
1188,2800,1251,2796,1253,2823,1189,2827,0,"220万"
1316,2799,1376,2797,1377,2822,1317,2824,0,"180万"
816,3009,870,3009,870,3036,816,3036,0,"120万"
942,2999,1003,3001,1002,3033,941,3031,0,"115万"
1062,3008,1126,3002,1127,3026,1063,3032,0,"100万"
1189,3007,1246,3001,1248,3024,1191,3030,0,"98万"
1325,2997,1376,2996,1377,3027,1326,3028,0,"87万"
787,2843,866,2841,866,2861,788,2863,1,"###"
915,2839,991,2839,991,2861,915,2861,1,"###"
1039,2837,1116,2840,1115,2858,1038,2856,1,"###"
1159,2839,1249,2838,1249,2855,1159,2857,1,"###"
1285,2833,1369,2836,1369,2856,1285,2853,1,"###"
783,3051,865,3048,865,3068,783,3071,1,"###"
913,3048,994,3048,994,3068,913,3068,1,"###"
1028,3045,1116,3041,1118,3064,1029,3068,1,"###"
1164,3048,1251,3044,1252,3066,1164,3069,1,"###"
1287,3039,1374,3043,1374,3062,1287,3059,1,"###"
2211,2334,2263,2328,2289,2537,2237,2543,0,"服务项目"
2284,2222,2355,2221,2356,2271,2285,2272,0,"E"
2299,2388,2396,2384,2398,2422,2301,2426,0,"皮革"
2303,2438,2394,2432,2396,2473,2305,2479,0,"鞋类"
2314,2490,2396,2488,2397,2526,2315,2528,0,"兼营"
742,1018,955,1018,955,1100,742,1100,1,"##人家休闲会所"
0,2330,70,2330,70,2494,0,2494,0,"童"
342,2785,414,2793,360,3198,288,3199,0,"创道"
1260,3061,1521,3061,1521,3127,1260,3127,1,"##地#"
2375,1158,2401,1158,2401,1231,2375,1231,1,"###"
2293,2334,2400,2334,2400,2372,2293,2372,1,"家居#"
2260,2291,2401,2291,2401,2324,2260,2324,1,"DM#"
2359,2947,2400,2947,2400,3001,2359,3001,0,"E"
2319,3016,2400,3016,2400,3049,2319,3049,1,"##依"
1167,2729,1247,2729,1247,2747,1167,2747,1,"###"
1286,2730,1336,2730,1336,2745,1286,2745,1,"###"
1043,2730,1126,2730,1126,2747,1043,2747,1,"###"
798,2731,884,2731,884,2753,798,2753,1,"###"
1038,2927,1123,2927,1123,2948,1038,2948,1,"###"
1167,2928,1250,2928,1250,2947,1167,2947,1,"###"
1285,2923,1373,2923,1373,2942,1285,2942,1,"###"
920,2932,1003,2932,1003,2950,920,2950,1,"###"
792,2932,877,2932,877,2953,792,2953,1,"###"
922,2732,1001,2732,1001,2751,922,2751,1,"###"
779,3138,867,3138,867,3154,779,3154,1,"###"
911,3135,992,3135,992,3151,911,3151,1,"###"
1163,3127,1246,3127,1246,3149,1163,3149,1,"###"
1409,3148,1505,3148,1505,3175,1409,3175,1,"###"
1286,3128,1370,3128,1370,3147,1286,3147,1,"###"
1039,3131,1118,3131,1118,3152,1039,3152,1,"###"
