678,40,782,42,782,78,678,76,0,"韵湖星光"
212,294,253,299,236,456,196,452,0,"新世界"
400,283,532,293,527,349,395,339,1,"###"
1007,501,1277,538,1269,602,999,565,1,"###"
1086,3,1357,12,1350,239,1078,229,1,"###"
2121,600,2163,617,2154,642,2112,624,0,"应急出口"
2025,449,2067,460,2057,497,2016,487,0,"千叶"
1910,558,1966,574,1962,588,1906,572,1,"###"
575,805,646,819,641,845,570,831,0,"抢行不文明"
456,753,492,760,489,783,453,777,0,"扫一扫"
265,1072,641,1181,613,1277,238,1169,0,"街道口地"
605,786,683,798,680,823,601,810,0,"10108888"
1400,574,1485,574,1485,622,1400,622,1,"###"
915,0,1282,0,1282,61,915,61,1,"###"
650,2,705,2,705,15,650,15,1,"###"
355,299,407,299,407,312,355,312,1,"###"
359,317,395,317,395,338,359,338,1,"###"
505,733,533,733,533,750,505,750,1,"###"
441,801,482,801,482,818,441,818,1,"###"
491,806,528,806,528,827,491,827,1,"###"
653,828,750,828,750,855,653,855,1,"###"
683,807,747,807,747,826,683,826,1,"###"
751,813,801,813,801,829,751,829,1,"###"
757,828,793,828,793,841,757,841,1,"###"
766,852,810,852,810,869,766,869,1,"###"
729,553,737,553,737,553,729,553,1,"###"
843,1773,908,1773,908,1824,843,1824,0,"CH"
954,74,1384,74,1384,142,954,142,1,"###"
1497,113,1563,113,1563,144,1497,144,0,"地址："
1491,136,1635,167,1635,188,1490,161,1,"###"
2114,629,2158,648,2153,663,2108,647,1,"###"
2147,1446,2170,1451,2158,1506,2137,1500,1,"###"
553,781,606,781,606,800,553,800,1,"###"
2119,563,2171,563,2171,622,2119,622,1,"###"
448,433,486,445,485,464,446,451,1,"###"
447,452,487,464,483,479,444,464,1,"###"
446,471,480,481,478,491,443,482,1,"###"
