206,2121,1194,2221,1185,2314,197,2214,0,"华手机市场"
592,2347,686,2355,684,2370,590,2363,0,"SAMSUNG"
717,2308,763,2314,761,2329,715,2323,0,"出租车"
710,2321,776,2331,773,2347,707,2337,0,"上下客点"
977,2299,992,2301,984,2383,969,2381,0,"复兴大武"
996,2278,1012,2280,997,2414,981,2412,0,"建设国家中心城市"
1050,2285,1061,2287,1048,2409,1036,2408,0,"创建全国文明城市"
1061,2304,1073,2305,1062,2417,1049,2416,0,"做文明有礼武汉"
1622,2331,1645,2331,1644,2407,1620,2406,1,"###"
1885,2299,2041,2305,2040,2348,1884,2342,0,"中国银行"
1399,2351,1496,2360,1493,2391,1396,2382,0,"华中餐厅"
1499,2353,1544,2359,1543,2370,1498,2364,0,"为您提供"
1495,2367,1580,2377,1579,2387,1494,2378,0,"早餐家常炒菜"
1492,2385,1578,2394,1576,2406,1490,2396,0,"订餐"
2075,2311,2094,2309,2097,2344,2078,2346,0,"B"
197,2556,275,2556,275,2593,197,2593,1,"###"
888,2372,928,2372,928,2395,888,2395,0,"专卖"
882,1752,909,1752,909,1778,882,1778,0,"0A"
164,2606,217,2606,217,2621,164,2621,1,"###"
1132,2407,1236,2416,1236,2433,1130,2420,1,"###"
821,2363,865,2369,862,2380,817,2372,1,"###"
1268,2508,1304,2512,1304,2522,1268,2517,1,"###"
85,2399,135,2405,133,2414,84,2408,1,"###"
610,2445,646,2446,644,2458,604,2455,1,"###"
467,59,625,90,459,936,268,907,0,"华中数码城"
2041,1459,2060,1464,2062,1768,2043,1762,0,"中國銀行"
2067,3129,2151,3163,2143,3184,2059,3151,1,"###"
1921,3159,1991,3159,1991,3199,1921,3199,1,"###"
1712,2801,1745,2809,1745,2828,1713,2820,1,"###"
1498,2398,1580,2404,1578,2414,1497,2406,1,"###"
705,2360,780,2369,778,2386,703,2379,0,"TAXI"
1846,3006,1869,3019,1869,3037,1844,3025,1,"###"
