1477,1472,2260,1412,2267,1496,1484,1556,0,"OIWAS爱华仕"
357,1930,393,1930,393,1957,357,1957,0,"189.00"
690,1896,727,1893,729,1917,691,1919,0,"199.00"
1086,1884,1121,1878,1125,1901,1089,1906,0,"359.00"
1453,1840,1493,1834,1495,1854,1456,1860,0,"299.00"
1829,1822,1874,1822,1874,1844,1829,1844,0,"399.00"
2327,1796,2373,1792,2374,1817,2328,1821,0,"299.00"
2013,2101,2046,2098,2074,2419,2041,2422,0,"HIGH SIERRA"
1354,2127,1427,2111,1429,2123,1356,2139,1,"###"
1879,2746,1926,2744,1926,2775,1879,2776,0,"299.00"
1351,2777,1396,2777,1396,2805,1351,2805,0,"199.00"
979,2706,1024,2708,1023,2732,977,2730,0,"439.00"
548,2649,591,2649,591,2676,548,2676,0,"269.00"
6,1428,618,1385,614,1618,6,1673,1,"###"
981,3136,1016,3129,1020,3145,984,3153,0,"轻便"
921,2257,949,2257,949,2272,921,2272,0,"耐脏"
829,3169,872,3169,872,3184,829,3184,0,"8844m"
961,3070,994,3060,997,3077,965,3087,0,"耐脏"
920,2153,974,2141,974,2155,920,2169,1,"###"
48,2995,92,2995,92,3014,48,3014,1,"###"
