506,943,2254,943,2254,1207,506,1207,0,"la maison arting"
501,1161,2306,1161,2306,1511,501,1511,0,"美颂雅庭"
1892,2280,1964,2280,1964,2307,1892,2307,0,"美颂雅庭"
1180,2631,1217,2631,1217,2725,1180,2725,1,"#地漏"
1557,2244,1574,2244,1574,2284,1557,2284,1,"###"
1628,2294,1695,2294,1695,2312,1628,2312,0,"美颂雅庭"
1527,2292,1626,2292,1626,2314,1527,2314,0,"MAISON ARTING"
1793,2290,1899,2290,1899,2310,1793,2310,0,"MAISON ARTING"
2023,2282,2151,2282,2151,2301,2023,2301,0,"La MAISON ARTING"
684,2308,722,2308,722,2323,684,2323,1,"###"
681,2344,720,2344,720,2360,681,2360,1,"###"
680,2378,721,2378,721,2395,680,2395,1,"###"
679,2415,717,2415,717,2430,679,2430,1,"###"
680,2449,718,2449,718,2468,680,2468,1,"###"
2330,1841,2373,1830,2433,2321,2385,2329,1,"###"
2204,2273,2264,2273,2264,2295,2204,2295,0,"美颂雅庭"
