62,525,274,484,289,565,77,606,0,"怕上火"
84,607,553,532,565,602,96,676,0,"认准正宗王老吉"
311,700,370,698,378,876,319,878,0,"王老吉"
612,468,708,467,716,877,620,879,0,"火锅"
730,467,813,466,814,875,731,876,0,"炒菜"
832,473,922,472,927,868,837,869,0,"盖饭"
930,466,1022,470,1003,865,911,860,0,"包子"
1025,476,1114,478,1101,866,1011,863,0,"稀饭"
1133,470,1203,474,1179,859,1108,854,0,"馄饨"
1217,467,1294,471,1267,877,1190,872,0,"武昌鱼"
1310,459,1387,464,1360,877,1283,872,0,"蛋炒饭"
488,435,538,435,538,462,488,462,0,"凉茶"
483,466,551,462,552,492,485,497,0,"始祖"
323,884,385,884,385,902,323,902,1,"###"
471,492,559,492,559,521,471,521,1,"###"
291,711,299,711,305,798,298,798,1,"###"
1091,3,1192,4,1190,24,1089,19,1,"###"
1066,25,1201,31,1199,48,1063,44,1,"###"
1066,51,1186,55,1186,69,1067,67,1,"###"
1085,74,1185,79,1184,98,1084,91,1,"###"
1066,98,1184,104,1184,122,1066,113,1,"###"
1117,127,1187,132,1187,144,1116,140,1,"###"
1215,126,1245,127,1242,142,1210,141,1,"###"
299,814,306,814,309,871,302,871,1,"###"
285,712,292,712,296,797,291,796,1,"###"
379,808,386,808,392,873,382,873,1,"###"
388,710,394,711,398,802,391,803,1,"###"
406,747,412,746,419,860,413,860,1,"###"
394,711,401,711,406,795,399,796,1,"###"
400,811,408,810,412,866,405,867,1,"###"
392,889,420,884,420,892,396,895,1,"###"
