1717,1760,1893,1774,1890,1814,1715,1800,1,"###"
1717,1862,1817,1863,1817,1883,1717,1881,1,"###"
426,844,523,854,517,887,423,878,0,"EXIT"
646,865,774,879,774,921,649,906,0,"紧急出口"
1727,1885,1804,1885,1804,1920,1727,1920,1,"#AX"
1873,1854,1925,1854,1925,1874,1873,1874,1,"###"
314,1974,390,1974,390,1995,314,1995,1,"###"
2223,2020,2331,2020,2331,2046,2223,2046,1,"###"
1973,2181,2037,2181,2037,2202,1973,2202,1,"###"
1866,843,2359,843,2359,1059,1866,1059,1,"###"
1402,984,1427,1009,1418,1026,1392,1005,1,"###"
1257,1982,1293,1982,1293,2034,1257,2034,1,"###"
1874,2005,1922,2005,1922,2026,1874,2026,1,"SEPHO#"
1980,2068,1997,2068,1997,2103,1980,2103,0,"S"
