20,1118,848,1162,827,1551,0,1507,0,"汉堡"
916,761,3082,804,3072,1317,906,1273,0,"醉得意"
1120,1371,2985,1403,2982,1588,1117,1556,0,"ZUI DE YI ZUI PA"
1088,70,1128,79,1101,205,1061,196,0,"民以食为天"
993,450,1322,467,1320,519,991,503,0,"舌尖上的中国"
1197,80,1304,94,1297,147,1190,133,0,"16元"
2642,188,2712,6,2753,22,2684,203,0,"醉排"
3953,596,4207,606,4205,648,3951,638,0,"舌尖上的中国"
3743,247,3770,231,3839,357,3812,373,1,"###"
3929,243,3960,222,4065,379,4033,399,1,"###"
1335,72,1368,76,1354,198,1320,194,0,"干锅莴笋"
741,2209,789,2209,789,2230,741,2230,1,"###"
3852,259,3926,259,3926,298,3852,298,0,"8元"
955,2145,2883,2145,2883,2369,955,2369,1,"####火"
