1132,637,1286,640,1286,689,1131,686,0,"UMASK"
1096,686,1331,689,1330,780,1095,777,0,"膜天下"
1025,1434,1379,1441,1377,1564,1023,1557,0,"青春梦"
707,1562,1693,1581,1690,1701,704,1681,0,"甜橙天竺葵香薰面膜"
542,2350,1209,2188,1266,2427,599,2589,0,"锁水嫩肤"
284,871,2174,920,2166,1211,276,1162,0,"AROMATHERAPY"
510,1886,1237,1918,1233,2028,506,1996,0,"Sweet Orange"
1369,1895,1906,1914,1903,2028,1365,2010,0,"Geranium"
388,2012,2045,2036,2043,2176,385,2152,0,"Deep Conditioning Aroma Mask"
1461,2648,1577,2617,1596,2685,1480,2716,0,"天丝"
1650,2386,1724,2385,1727,2501,1654,2503,0,"面膜"
1557,2642,1663,2486,1726,2529,1620,2685,0,"Lyocell"
2042,2828,2190,2931,2158,2979,2010,2876,0,"三氯生"
1898,2902,2056,2898,2058,2953,1900,2958,0,"苯甲酮"
1774,3009,1837,3007,1843,3158,1781,3161,0,"防腐剂"
2172,3038,2228,3039,2224,3155,2167,3153,0,"酒精"
1896,3201,2046,3215,2041,3281,1891,3267,0,"滑石粉"
1767,3166,1928,3292,1889,3340,1729,3215,0,"人工色素"
1998,3285,2141,3206,2174,3265,2031,3344,0,"矿物油"
2110,3012,2167,3013,2162,3160,2105,3158,0,"硫酸盐"
1928,2830,2004,2826,2006,2885,1931,2888,0,"无"
2062,2966,2101,2931,2133,2968,2093,3002,0,"无"
1812,2961,1852,2929,1884,2969,1844,3001,0,"无"
2044,3208,2088,3165,2125,3205,2081,3247,0,"无"
1930,3287,1987,3285,1988,3336,1931,3338,0,"无"
1723,3122,1764,3115,1774,3176,1733,3182,0,"无"
1842,3171,1880,3209,1848,3241,1810,3203,0,"无"
2153,2979,2200,2960,2222,3015,2175,3034,0,"无"
2167,3154,2207,3171,2185,3221,2145,3204,0,"无"
1647,3063,1856,2813,1931,2875,1722,3125,0,"人工合成香精"
1918,3428,2178,3431,2177,3500,1917,3498,0,"5X250ml"
1705,3426,1888,3432,1886,3499,1702,3493,0,"净含量"
1030,564,1402,564,1402,845,1030,845,0,"PURE NATURAL PHYTO THERAPY"
442,1768,1987,1768,1987,1875,442,1875,1,"#"
1261,1911,1352,1911,1352,2006,1261,2006,0,"&"
1891,3132,2052,3132,2052,3190,1891,3190,0,"FREE"
1888,2991,2063,2991,2063,3125,1888,3125,0,"9"
