26,1261,691,1261,691,1371,26,1371,0,"巷广场购物中心"
0,1356,684,1356,684,1413,0,1413,0,"xiang plaza shopping center"
1234,1407,1298,1407,1298,1440,1234,1440,0,"名仕台球"
1235,1609,1287,1609,1287,1633,1235,1633,0,"屈臣氏"
1348,1906,1443,1906,1443,1932,1348,1932,0,"512H1086"
1177,867,1195,867,1195,997,1177,997,0,"13986295970"
1195,862,1214,862,1214,992,1195,992,0,"广告位招租热线"
1243,1159,1297,1159,1297,1393,1243,1393,0,"华夏影城"
1248,1441,1298,1441,1298,1453,1248,1453,1,"###"
1245,1130,1306,1130,1306,1149,1245,1149,0,"鲁巷广场"
1234,1472,1290,1472,1290,1502,1234,1502,0,"渝尚煌"
1232,1541,1269,1541,1269,1551,1232,1551,1,"###"
1233,1551,1269,1551,1269,1558,1233,1558,1,"###"
1231,1559,1294,1559,1294,1568,1231,1568,1,"###"
1239,1600,1284,1600,1284,1609,1239,1609,1,"###"
1230,1674,1292,1674,1292,1686,1230,1686,1,"###"
1228,1740,1290,1740,1290,1756,1228,1756,1,"###"
1230,1814,1286,1814,1286,1830,1230,1830,0,"仓桥家"
241,1915,331,1915,331,1935,241,1935,1,"###"
1473,726,1546,726,1546,813,1473,813,0,"P"
1452,832,1569,832,1569,868,1452,868,0,"立体车库"
1368,805,1387,805,1387,879,1368,879,0,"P"
