959,1057,1411,1057,1411,1757,959,1757,0,"足疗"
1866,1093,2289,1093,2289,1776,1866,1776,0,"推拿"
2577,1274,2960,1274,2960,1324,2577,1324,1,"###"
2546,1066,2963,1066,2963,1171,2546,1171,1,"###"
25,1132,198,1132,198,1451,25,1451,1,"###"
227,1128,437,1128,437,1461,227,1461,1,"###"
792,1177,929,1177,929,1275,792,1275,1,"###"
1371,1169,1492,1169,1492,1185,1371,1185,1,"###"
1640,1168,1861,1168,1861,1190,1640,1190,1,"###"
1916,1192,2106,1192,2106,1233,1916,1233,1,"###"
1940,1109,2057,1109,2057,1157,1940,1157,1,"###"
2064,1107,2146,1107,2146,1195,2064,1195,0,"寄"
1324,1237,1360,1237,1360,1348,1324,1348,1,"###"
619,1259,826,1259,826,1356,619,1356,1,"#筑伟大中国梦"
2610,1198,2957,1198,2957,1233,2610,1233,1,"#HOTEL"
1402,1122,1624,1122,1624,1174,1402,1174,1,"###"
1641,1117,1855,1117,1855,1168,1641,1168,1,"###"
1189,1121,1375,1121,1375,1176,1189,1176,1,"###"
1168,1251,1198,1251,1198,1288,1168,1288,1,"###"
