1053,3172,1626,3178,1626,3264,1052,3257,1,"折扣"
986,2486,2297,2484,2297,2601,987,2603,0,"到任意合作商家均可购买"
137,2455,963,2445,964,2613,138,2623,0,"护照仅10元/本"
190,2223,2264,2211,2265,2415,191,2427,0,"吃喝玩乐一证畅游"
1956,1693,2155,1809,2127,1857,1929,1742,0,"光谷护照"
1909,1770,1999,1828,1984,1851,1894,1793,0,"吃喝玩乐·"
2019,1841,2108,1890,2097,1911,2007,1861,0,"一证畅游"
1627,1662,1850,1687,1843,1744,1620,1719,1,"光谷护照"
1616,1758,1722,1773,1719,1796,1613,1781,0,"吃喝玩乐"
1741,1775,1792,1780,1790,1804,1740,1800,1,"一证"
1364,1782,1512,1708,1540,1763,1392,1837,1,"光谷护"
1406,1874,1504,1823,1515,1842,1416,1894,0,"吃喝玩乐"
2056,1661,2116,1698,2105,1717,2045,1680,1,"光顾护照"
1704,1594,1774,1604,1772,1624,1701,1613,1,"光顾护照"
1382,1683,1451,1654,1459,1673,1390,1702,1,"光顾护照"
1918,1741,2126,1866,2114,1886,1906,1761,0,"GUANG GU PASSPORT"
1618,1725,1813,1750,1810,1776,1614,1751,0,"GUANG GU PASSPORT"
1401,1839,1492,1793,1503,1815,1412,1861,0,"ANG GU"
1675,1474,1824,1490,1815,1562,1666,1545,0,"GUANG GU PASSPORT"
2076,1545,2205,1619,2172,1677,2043,1603,0,"GUANG GU PASSPORT"
1292,1601,1419,1532,1453,1595,1325,1664,0,"GUANG GU PASSPORT"
5,1754,2330,1754,2330,2208,5,2208,0,"有护照就任性"
