1012,246,1068,247,1059,705,1004,705,0,"辞旧岁三羊开泰"
1710,3,1880,3,1880,41,1710,41,1,"###"
1167,369,1367,374,1352,987,1152,982,0,"电脑维修"
2107,386,2328,401,2296,884,2075,870,0,"平价装"
2488,281,2552,287,2507,778,2443,772,0,"迎新春六猴送安"
1519,165,1589,167,1589,185,1519,184,0,"3201613"
2307,1420,2392,1417,2393,1462,2309,1466,0,"永久"
997,740,1061,740,1061,760,997,760,1,"###"
999,757,1063,757,1063,774,999,774,1,"###"
2387,1438,2461,1438,2461,1460,2387,1460,1,"###"
2509,1414,2592,1414,2592,1460,2509,1460,0,"8"
2502,1311,2618,1311,2618,1338,2502,1338,1,"###"
2438,810,2507,810,2507,831,2438,831,1,"###"
2437,826,2508,826,2508,843,2437,843,1,"###"
1997,958,2012,958,2012,985,1997,985,1,"###"
1972,977,1989,977,1989,1017,1972,1017,1,"###"
1817,1269,1871,1269,1871,1329,1817,1329,1,"###"
