321,1,396,1,396,32,321,32,0,"11:30"
603,3,659,3,659,34,603,34,0,"53%"
265,56,448,56,448,106,265,106,0,"每日大转盘"
38,59,110,59,110,100,38,100,0,"返回"
567,234,672,234,672,260,567,260,0,"流量购买"
592,260,647,260,647,290,592,290,0,"直达"
42,233,143,233,143,262,42,262,0,"我的奖品"
210,763,499,763,499,802,210,802,0,"要玩大转盘需好友"
250,1000,466,1000,466,1053,250,1053,0,"我不想扫码"
214,1132,505,1132,505,1180,214,1180,0,"加入会员免扫码"
285,1239,429,1239,429,1279,285,1279,0,"扫码攻略"
500,970,519,970,519,993,500,993,0,"2"
286,813,409,813,409,855,286,855,0,"扫码哦！"
84,7,178,7,178,36,84,36,0,"中国移动"
193,8,227,8,227,29,193,29,0,"4G"
